n_app_active_daily,1st_app_dly,2nd_app_dly,3rd_app_dly,2days_most_used,3days_most_used,7days_most_used,10days_most_used,n_app_active_daily_2days_mean,n_app_active_daily_2days_var,n_app_active_daily_2days_max,n_app_active_daily_2days_count,n_app_active_daily_7days_mean,n_app_active_daily_7days_var,n_app_active_daily_7days_max,n_app_active_daily_7days_count,n_app_active_daily_10days_mean,n_app_active_daily_10days_var,n_app_active_daily_10days_max,n_app_active_daily_10days_count,n_app_active_daily_day_mean,n_app_active_daily_day_max,n_app_active_daily_day_count,n_app_active_daily_3days_mean,n_app_active_daily_3days_var,n_app_active_daily_3days_max,n_app_active_daily_3days_count,n_app_installed_daily,n_app_installed_daily_2days_mean,n_app_installed_daily_2days_var,n_app_installed_daily_2days_max,n_app_installed_daily_2days_count,n_app_installed_daily_7days_mean,n_app_installed_daily_7days_var,n_app_installed_daily_7days_max,n_app_installed_daily_7days_count,n_app_installed_daily_10days_mean,n_app_installed_daily_10days_var,n_app_installed_daily_10days_max,n_app_installed_daily_10days_count,n_app_installed_daily_day_mean,n_app_installed_daily_day_max,n_app_installed_daily_day_count,n_app_installed_daily_3days_mean,n_app_installed_daily_3days_var,n_app_installed_daily_3days_max,n_app_installed_daily_3days_count,2days_most_used_installed,3days_most_used_installed,7days_most_used_installed,10days_most_used_installed,1st_cat_dly_installed,2nd_cat_dly_installed,3rd_cat_dly_installed,2days_most_used_active,3days_most_used_active,7days_most_used_active,10days_most_used_active,1st_cat_dly_active,2nd_cat_dly_active,3rd_cat_dly_active,phone_brand,price_eur,screen_size,ram_gb,release_month,release_year,camera,daily_distance_1day_mean,daily_distance_1day_var,daily_distance_1day_max,daily_distance_1day_count,daily_distance_2days_mean,daily_distance_2days_var,daily_distance_2days_max,daily_distance_2days_count,daily_distance_7days_mean,daily_distance_7days_var,daily_distance_7days_max,daily_distance_7days_count,daily_distance_10days_mean,daily_distance_10days_var,daily_distance_10days_max,daily_distance_10days_count,daily_distance_3days_mean,daily_distance_3days_var,daily_distance_3days_max,daily_distance_3days_count,labels
182.0,8181328082200809725,8693964245073640147,5516228268441717785,8181328082200809725,8181328082200809725,8181328082200809725,8181328082200809725,178.0,32.0,182.0,2.0,161.428571429,1061.95238095,200.0,7.0,161.428571429,1061.95238095,200.0,7.0,182.0,182.0,1.0,161.428571429,1061.95238095,200.0,7.0,81.0,82.0,2.0,83.0,2.0,77.8571428571,9.80952380952,83.0,7.0,77.8571428571,9.80952380952,83.0,7.0,81.0,81.0,1.0,77.8571428571,9.80952380952,83.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,10,370.0,5.5,4.0,12.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
7.0,-879124754631567898,-4550209074213737101,-3139917224122487612,-879124754631567898,-879124754631567898,-879124754631567898,-879124754631567898,10.5,24.5,14.0,2.0,6.71428571429,16.5714285714,14.0,7.0,6.71428571429,16.5714285714,14.0,7.0,7.0,7.0,1.0,6.71428571429,16.5714285714,14.0,7.0,135.0,135.0,0.0,135.0,2.0,122.142857143,121.142857143,135.0,7.0,122.142857143,121.142857143,135.0,7.0,135.0,135.0,1.0,122.142857143,121.142857143,135.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,177.0,179.0,179.0,179.0,179.0,152.0,548.0,14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
18.0,628020936226491308,2983357218357029801,-6590029937880196169,628020936226491308,628020936226491308,628020936226491308,628020936226491308,18.0,-1.0,18.0,1.0,18.0,-1.0,18.0,1.0,18.0,-1.0,18.0,1.0,18.0,18.0,1.0,18.0,-1.0,18.0,1.0,28.0,28.0,-1.0,28.0,1.0,28.0,-1.0,28.0,1.0,28.0,-1.0,28.0,1.0,28.0,28.0,1.0,28.0,-1.0,28.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,3,300.0,5.5,2.0,9.0,2012.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
7.0,-3139917224122487612,628020936226491308,8948670408023620661,-3139917224122487612,-3139917224122487612,-3139917224122487612,-3139917224122487612,7.5,0.5,8.0,2.0,3.83333333333,17.7666666667,8.0,6.0,3.83333333333,17.7666666667,8.0,6.0,7.0,7.0,1.0,3.83333333333,17.7666666667,8.0,6.0,21.0,21.5,0.5,22.0,2.0,10.6666666667,136.666666667,22.0,6.0,10.6666666667,136.666666667,22.0,6.0,21.0,21.0,1.0,10.6666666667,136.666666667,22.0,6.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,549.0,302.0,1,100.0,5.0,1.0,9.0,2014.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
26.0,797764815690650887,2437683973119497887,-6657160861808710954,797764815690650887,2437683973119497887,2437683973119497887,2437683973119497887,30.5,40.5,35.0,2.0,30.1428571429,156.476190476,50.0,7.0,30.1428571429,156.476190476,50.0,7.0,26.0,26.0,1.0,30.1428571429,156.476190476,50.0,7.0,52.0,52.0,0.0,52.0,2.0,54.1428571429,7.47619047619,58.0,7.0,54.1428571429,7.47619047619,58.0,7.0,52.0,52.0,1.0,54.1428571429,7.47619047619,58.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,4,210.0,4.7,2.0,8.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
2.0,-6793861127573349654,-1,-1,-6793861127573349654,-6793861127573349654,-6793861127573349654,-6793861127573349654,3.0,2.0,4.0,2.0,4.71428571429,18.2380952381,12.0,7.0,4.71428571429,18.2380952381,12.0,7.0,2.0,2.0,1.0,4.71428571429,18.2380952381,12.0,7.0,30.0,29.5,0.5,30.0,2.0,28.5714285714,166.952380952,37.0,7.0,28.5714285714,166.952380952,37.0,7.0,30.0,30.0,1.0,28.5714285714,166.952380952,37.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,251.0,704.0,704.0,548.0,548.0,704.0,713.0,548.0,19,200.0,5.5,3.0,3.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
37.0,7495715957403479953,8948670408023620661,-915317915806284198,-8504475857937456387,0,0,0,27.0,200.0,37.0,2.0,19.0,204.666666667,37.0,7.0,19.0,204.666666667,37.0,7.0,37.0,37.0,1.0,19.0,204.666666667,37.0,7.0,68.0,69.5,4.5,71.0,2.0,50.1428571429,1177.80952381,73.0,7.0,50.1428571429,1177.80952381,73.0,7.0,68.0,68.0,1.0,50.1428571429,1177.80952381,73.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,1,340.0,6.0,3.0,10.0,2014.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
119.0,8693964245073640147,6956699582426139508,5927333115845830913,0,0,0,0,59.5,7080.5,119.0,2.0,21.4285714286,1892.61904762,119.0,7.0,21.4285714286,1892.61904762,119.0,7.0,119.0,119.0,1.0,21.4285714286,1892.61904762,119.0,7.0,83.0,41.5,3444.5,83.0,2.0,46.0,1853.33333333,83.0,7.0,46.0,1853.33333333,83.0,7.0,83.0,83.0,1.0,46.0,1853.33333333,83.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,10,370.0,5.5,4.0,12.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
5.0,-4082780593547460127,-2237612462213986141,1346581380304309068,-4082780593547460127,0,0,0,2.5,12.5,5.0,2.0,3.4,9.8,6.0,5.0,3.4,9.8,6.0,5.0,5.0,5.0,1.0,3.4,9.8,6.0,5.0,50.0,25.0,1250.0,50.0,2.0,29.6,730.3,50.0,5.0,29.6,730.3,50.0,5.0,50.0,50.0,1.0,29.6,730.3,50.0,5.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,3,410.0,5.1,3.0,4.0,2015.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
18.0,3377697836716199698,-538061441862183033,-4119123268883159259,3377697836716199698,3377697836716199698,3377697836716199698,3377697836716199698,20.5,12.5,23.0,2.0,16.7142857143,44.9047619048,23.0,7.0,16.7142857143,44.9047619048,23.0,7.0,18.0,18.0,1.0,16.7142857143,44.9047619048,23.0,7.0,16.0,16.0,0.0,16.0,2.0,13.7142857143,31.5714285714,16.0,7.0,13.7142857143,31.5714285714,16.0,7.0,16.0,16.0,1.0,13.7142857143,31.5714285714,16.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,704.0,704.0,704.0,704.0,704.0,548.0,713.0,0,210.0,5.0,3.0,9.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
19.0,3433289601737013244,-5948001624011339803,-5368809411346728624,3433289601737013244,3433289601737013244,3433289601737013244,3433289601737013244,10.0,162.0,19.0,2.0,8.28571428571,50.2380952381,19.0,7.0,7.5,48.0,19.0,8.0,19.0,19.0,1.0,7.5,48.0,19.0,8.0,59.0,58.5,0.5,59.0,2.0,42.0,785.0,59.0,7.0,44.0,704.857142857,59.0,8.0,59.0,59.0,1.0,44.0,704.857142857,59.0,8.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,179.0,1,340.0,6.0,3.0,10.0,2014.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
5.0,5927333115845830913,-6942915872726579682,2241746028978395754,5927333115845830913,5927333115845830913,5927333115845830913,5927333115845830913,5.0,-1.0,5.0,1.0,5.0,-1.0,5.0,1.0,5.0,-1.0,5.0,1.0,5.0,5.0,1.0,5.0,-1.0,5.0,1.0,11.0,11.0,-1.0,11.0,1.0,11.0,-1.0,11.0,1.0,11.0,-1.0,11.0,1.0,11.0,11.0,1.0,11.0,-1.0,11.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
6.0,5395120606622297847,3762054868627540931,1000519352029378378,0,0,0,0,3.0,18.0,6.0,2.0,2.14285714286,8.14285714286,6.0,7.0,2.14285714286,8.14285714286,6.0,7.0,6.0,6.0,1.0,2.14285714286,8.14285714286,6.0,7.0,4.0,2.0,8.0,4.0,2.0,1.57142857143,3.95238095238,4.0,7.0,1.57142857143,3.95238095238,4.0,7.0,4.0,4.0,1.0,1.57142857143,3.95238095238,4.0,7.0,13.0,13.0,13.0,13.0,13.0,795.0,813.0,795.0,795.0,13.0,13.0,795.0,813.0,13.0,3,350.0,5.3,1.0,12.0,2012.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
6.0,628020936226491308,-6159006306231678365,5927333115845830913,628020936226491308,628020936226491308,628020936226491308,628020936226491308,15.0,162.0,24.0,2.0,30.0,494.0,64.0,5.0,30.0,494.0,64.0,5.0,6.0,6.0,1.0,30.0,494.0,64.0,5.0,30.0,29.5,0.5,30.0,2.0,25.8,78.7,31.0,5.0,25.8,78.7,31.0,5.0,30.0,30.0,1.0,25.8,78.7,31.0,5.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,10,270.0,5.0,1.0,6.0,2014.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
110.0,-8446394436198082734,5099453940784075687,8693964245073640147,-5472633337921616096,-5472633337921616096,-8446394436198082734,-8446394436198082734,81.5,1624.5,110.0,2.0,92.7142857143,1507.9047619,139.0,7.0,92.7142857143,1507.9047619,139.0,7.0,110.0,110.0,1.0,92.7142857143,1507.9047619,139.0,7.0,117.0,115.0,8.0,117.0,2.0,110.571428571,22.2857142857,117.0,7.0,110.571428571,22.2857142857,117.0,7.0,117.0,117.0,1.0,110.571428571,22.2857142857,117.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,7,270.0,5.0,2.0,1.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
26.0,8181328082200809725,5927333115845830913,9112463115055566952,8181328082200809725,5927333115845830913,6666573792468194779,6666573792468194779,33.0,98.0,40.0,2.0,32.8571428571,384.476190476,65.0,7.0,32.8571428571,384.476190476,65.0,7.0,26.0,26.0,1.0,32.8571428571,384.476190476,65.0,7.0,34.0,35.5,4.5,37.0,2.0,34.2857142857,12.5714285714,38.0,7.0,34.2857142857,12.5714285714,38.0,7.0,34.0,34.0,1.0,34.2857142857,12.5714285714,38.0,7.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,10,430.0,6.0,4.0,5.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
8.0,-5696330257194422214,-3955212733485100109,-3938663771964020509,-5696330257194422214,-5696330257194422214,-5696330257194422214,-5696330257194422214,8.0,-1.0,8.0,1.0,8.0,-1.0,8.0,1.0,8.0,-1.0,8.0,1.0,8.0,8.0,1.0,8.0,-1.0,8.0,1.0,20.0,20.0,-1.0,20.0,1.0,20.0,-1.0,20.0,1.0,20.0,-1.0,20.0,1.0,20.0,20.0,1.0,20.0,-1.0,20.0,1.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,2,370.0,5.1,2.0,10.0,2013.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
13.0,-6523885758313726543,8266474968779519868,-2320783822570582843,-6523885758313726543,-6523885758313726543,-6523885758313726543,-6523885758313726543,13.0,-1.0,13.0,1.0,13.0,-1.0,13.0,1.0,13.0,-1.0,13.0,1.0,13.0,13.0,1.0,13.0,-1.0,13.0,1.0,7.0,7.0,-1.0,7.0,1.0,7.0,-1.0,7.0,1.0,7.0,-1.0,7.0,1.0,7.0,7.0,1.0,7.0,-1.0,7.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,3,300.0,5.5,2.0,9.0,2012.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
11.0,-538061441862183033,-8504475857937456387,4775896950989639373,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,9.5,4.5,11.0,2.0,19.5,560.7,66.0,6.0,19.5,560.7,66.0,6.0,11.0,11.0,1.0,19.5,560.7,66.0,6.0,32.0,31.5,0.5,32.0,2.0,29.5,220.3,39.0,6.0,29.5,220.3,39.0,6.0,32.0,32.0,1.0,29.5,220.3,39.0,6.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,0,120.0,5.5,2.0,3.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
42.0,5521284031585796822,5927333115845830913,-5076658704102691480,5521284031585796822,5521284031585796822,-5076658704102691480,-5076658704102691480,54.5,312.5,67.0,2.0,55.6666666667,1069.46666667,105.0,6.0,55.6666666667,1069.46666667,105.0,6.0,42.0,42.0,1.0,55.6666666667,1069.46666667,105.0,6.0,26.0,27.5,4.5,29.0,2.0,26.6666666667,1.46666666667,29.0,6.0,26.6666666667,1.46666666667,29.0,6.0,26.0,26.0,1.0,26.6666666667,1.46666666667,29.0,6.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
17.0,-538061441862183033,1665047061121005617,3300927415001585151,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,27.0,200.0,37.0,2.0,13.4285714286,141.952380952,37.0,7.0,13.4285714286,141.952380952,37.0,7.0,17.0,17.0,1.0,13.4285714286,141.952380952,37.0,7.0,31.0,29.5,4.5,31.0,2.0,24.0,115.0,31.0,7.0,24.0,115.0,31.0,7.0,31.0,31.0,1.0,24.0,115.0,31.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0,230.0,5.0,3.0,8.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
7.0,7321311297909996270,-2601063888892814087,-653184325010919369,7321311297909996270,7321311297909996270,7321311297909996270,7321311297909996270,7.0,-1.0,7.0,1.0,7.0,-1.0,7.0,1.0,7.0,-1.0,7.0,1.0,7.0,7.0,1.0,7.0,-1.0,7.0,1.0,12.0,12.0,-1.0,12.0,1.0,12.0,-1.0,12.0,1.0,12.0,-1.0,12.0,1.0,12.0,12.0,1.0,12.0,-1.0,12.0,1.0,405.0,405.0,405.0,405.0,405.0,548.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,405.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
8.0,-538061441862183033,-8967115172244183586,3537421161666110115,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,8.0,-1.0,8.0,1.0,8.0,-1.0,8.0,1.0,8.0,-1.0,8.0,1.0,8.0,8.0,1.0,8.0,-1.0,8.0,1.0,30.0,30.0,-1.0,30.0,1.0,30.0,-1.0,30.0,1.0,30.0,-1.0,30.0,1.0,30.0,30.0,1.0,30.0,-1.0,30.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0,250.0,4.3,2.0,4.0,2013.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1.0,1617401389850686871,-1,-1,0,1617401389850686871,1617401389850686871,1617401389850686871,0.5,0.5,1.0,2.0,0.666666666667,0.333333333333,1.0,3.0,0.666666666667,0.333333333333,1.0,3.0,1.0,1.0,1.0,0.666666666667,0.333333333333,1.0,3.0,51.0,25.5,1300.5,51.0,2.0,34.0,867.0,51.0,3.0,34.0,867.0,51.0,3.0,51.0,51.0,1.0,34.0,867.0,51.0,3.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0.0,548.0,548.0,548.0,548.0,549.0,-1.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
9.0,7460082553072507347,8181328082200809725,1088227414300337900,0,0,0,0,4.5,40.5,9.0,2.0,5.66666666667,24.3333333333,9.0,3.0,5.66666666667,24.3333333333,9.0,3.0,9.0,9.0,1.0,5.66666666667,24.3333333333,9.0,3.0,33.0,16.5,544.5,33.0,2.0,21.3333333333,342.333333333,33.0,3.0,21.3333333333,342.333333333,33.0,3.0,33.0,33.0,1.0,21.3333333333,342.333333333,33.0,3.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,10,360.0,5.0,3.0,5.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
68.0,-6590029937880196169,3722410295315095646,5909705644131785817,-6590029937880196169,-6590029937880196169,-6590029937880196169,-6590029937880196169,68.0,-1.0,68.0,1.0,68.0,-1.0,68.0,1.0,68.0,-1.0,68.0,1.0,68.0,68.0,1.0,68.0,-1.0,68.0,1.0,27.0,27.0,-1.0,27.0,1.0,27.0,-1.0,27.0,1.0,27.0,-1.0,27.0,1.0,27.0,27.0,1.0,27.0,-1.0,27.0,1.0,548.0,548.0,548.0,548.0,548.0,549.0,405.0,548.0,548.0,548.0,548.0,548.0,549.0,405.0,3,300.0,5.5,2.0,9.0,2012.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
2.0,6965654211116534216,-8446394436198082734,-1,6965654211116534216,6965654211116534216,6965654211116534216,6965654211116534216,2.0,0.0,2.0,2.0,3.42857142857,2.28571428571,6.0,7.0,3.42857142857,2.28571428571,6.0,7.0,2.0,2.0,1.0,3.42857142857,2.28571428571,6.0,7.0,29.0,29.0,0.0,29.0,2.0,28.1428571429,0.809523809524,29.0,7.0,28.1428571429,0.809523809524,29.0,7.0,29.0,29.0,1.0,28.1428571429,0.809523809524,29.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,960.0,1,300.0,5.2,3.0,4.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
6.0,-4675006368614513044,-2601063888892814087,4348659952760821294,-4675006368614513044,-4675006368614513044,-2601063888892814087,-2601063888892814087,6.0,0.0,6.0,2.0,6.6,24.8,14.0,5.0,6.6,24.8,14.0,5.0,6.0,6.0,1.0,6.6,24.8,14.0,5.0,8.0,8.0,0.0,8.0,2.0,7.6,20.8,12.0,5.0,7.6,20.8,12.0,5.0,8.0,8.0,1.0,7.6,20.8,12.0,5.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
2.0,6489166276122938763,-6793861127573349654,-1,0,6489166276122938763,6489166276122938763,6489166276122938763,1.0,2.0,2.0,2.0,4.0,13.3333333333,8.0,4.0,4.0,13.3333333333,8.0,4.0,2.0,2.0,1.0,4.0,13.3333333333,8.0,4.0,22.0,11.0,242.0,22.0,2.0,17.0,128.666666667,23.0,4.0,17.0,128.666666667,23.0,4.0,22.0,22.0,1.0,17.0,128.666666667,23.0,4.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,704.0,704.0,704.0,704.0,704.0,548.0,549.0,19,130.0,5.5,3.0,10.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
48.0,3433289601737013244,-8504475857937456387,6868430133575209713,3433289601737013244,3433289601737013244,3433289601737013244,3433289601737013244,57.0,162.0,66.0,2.0,41.2857142857,202.238095238,66.0,7.0,36.375,366.267857143,66.0,8.0,48.0,48.0,1.0,36.375,366.267857143,66.0,8.0,98.0,98.0,0.0,98.0,2.0,97.4285714286,0.952380952381,99.0,7.0,85.5,1139.14285714,99.0,8.0,98.0,98.0,1.0,85.5,1139.14285714,99.0,8.0,548.0,548.0,548.0,548.0,548.0,405.0,730.0,548.0,548.0,548.0,548.0,548.0,549.0,177.0,1,300.0,5.5,2.0,1.0,2016.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
